transaction_id,item_id,quantity,transaction_date,total_price
4767,26,7,2024-04-27T21:23:00.716Z,94.51
4768,61,5,2024-04-27T21:23:00.716Z,28.24
4769,20,9,2024-04-27T21:23:00.716Z,74.51
4770,18,8,2024-04-27T21:23:00.716Z,35.00
4771,93,1,2024-04-27T21:23:00.716Z,19.75
4772,18,8,2024-04-27T21:23:00.716Z,85.52
4773,61,4,2024-04-27T21:23:00.716Z,56.54
4774,39,1,2024-04-27T21:23:00.716Z,56.89
4775,66,2,2024-04-27T21:23:00.716Z,94.88
4776,30,5,2024-04-27T21:23:00.716Z,27.93
4777,98,8,2024-04-27T21:23:00.716Z,26.96
4778,27,9,2024-04-27T21:23:00.716Z,94.66
4779,96,2,2024-04-27T21:23:00.716Z,55.43
4780,99,2,2024-04-27T21:23:00.716Z,20.79
4781,90,9,2024-04-27T21:23:00.716Z,17.57
4782,26,10,2024-04-27T21:23:00.716Z,20.94
4783,52,9,2024-04-27T21:23:00.716Z,56.30
4784,25,2,2024-04-27T21:23:00.716Z,83.86
4785,76,1,2024-04-27T21:23:00.716Z,32.52
4786,64,7,2024-04-27T21:23:00.716Z,26.97
4787,91,2,2024-04-27T21:23:00.716Z,66.82
4788,1,5,2024-04-27T21:23:00.716Z,38.92
4789,4,3,2024-04-27T21:23:00.716Z,67.84
4790,30,3,2024-04-27T21:23:00.716Z,69.76
4791,62,2,2024-04-27T21:23:00.716Z,23.83
4792,76,4,2024-04-27T21:23:00.716Z,59.37
4793,29,7,2024-04-27T21:23:00.716Z,84.24
4794,80,10,2024-04-27T21:23:00.716Z,87.66
4795,2,8,2024-04-27T21:23:00.716Z,61.10
4796,77,5,2024-04-27T21:23:00.716Z,48.61
4797,42,2,2024-04-27T21:23:00.716Z,90.15
4798,49,6,2024-04-27T21:23:00.716Z,30.13
4799,23,2,2024-04-27T21:23:00.716Z,35.18
4800,13,6,2024-04-27T21:23:00.716Z,57.80
4801,5,9,2024-04-27T21:23:00.716Z,42.21
4802,69,3,2024-04-27T21:23:00.716Z,17.38
4803,69,1,2024-04-27T21:23:00.716Z,71.24
4804,79,4,2024-04-27T21:23:00.716Z,32.32
4805,47,1,2024-04-27T21:23:00.716Z,22.82
4806,100,8,2024-04-27T21:23:00.716Z,41.46
4807,22,4,2024-04-27T21:23:00.716Z,84.91
4808,11,10,2024-04-27T21:23:00.716Z,47.07
4809,35,3,2024-04-27T21:23:00.716Z,19.27
4810,83,2,2024-04-27T21:23:00.716Z,73.85
4811,31,1,2024-04-27T21:23:00.716Z,21.49
4812,32,9,2024-04-27T21:23:00.716Z,63.13
4813,10,8,2024-04-27T21:23:00.716Z,40.62
4814,93,8,2024-04-27T21:23:00.716Z,91.19
4815,75,9,2024-04-27T21:23:00.716Z,36.03
4816,33,6,2024-04-27T21:23:00.716Z,16.64
4817,13,5,2024-04-27T21:23:00.716Z,57.96
4818,20,10,2024-04-27T21:23:00.716Z,13.36
4819,2,9,2024-04-27T21:23:00.716Z,45.16
4820,96,2,2024-04-27T21:23:00.716Z,93.01
4821,25,10,2024-04-27T21:23:00.716Z,32.62
4822,13,3,2024-04-27T21:23:00.716Z,33.98
4823,14,7,2024-04-27T21:23:00.716Z,29.33
4824,74,2,2024-04-27T21:23:00.716Z,64.07
4825,41,2,2024-04-27T21:23:00.716Z,25.39
4826,51,5,2024-04-27T21:23:00.716Z,50.29
4827,67,1,2024-04-27T21:23:00.716Z,54.48
4828,18,3,2024-04-27T21:23:00.716Z,87.67
4829,15,2,2024-04-27T21:23:00.716Z,97.14
4830,47,7,2024-04-27T21:23:00.716Z,93.40
4831,69,1,2024-04-27T21:23:00.716Z,96.99
4832,68,5,2024-04-27T21:23:00.717Z,51.70
4833,73,9,2024-04-27T21:23:00.717Z,39.94
4834,15,6,2024-04-27T21:23:00.717Z,84.41
4835,60,8,2024-04-27T21:23:00.717Z,76.11
4836,88,9,2024-04-27T21:23:00.717Z,87.75
4837,89,4,2024-04-27T21:23:00.717Z,29.52
4838,27,10,2024-04-27T21:23:00.717Z,33.26
4839,100,10,2024-04-27T21:23:00.717Z,21.52
4840,88,3,2024-04-27T21:23:00.717Z,47.01
4841,7,1,2024-04-27T21:23:00.717Z,80.49
4842,38,9,2024-04-27T21:23:00.717Z,42.35
4843,16,1,2024-04-27T21:23:00.717Z,70.29
4844,51,2,2024-04-27T21:23:00.717Z,13.60
4845,81,1,2024-04-27T21:23:00.717Z,17.20
4846,24,7,2024-04-27T21:23:00.717Z,75.20
4847,38,3,2024-04-27T21:23:00.717Z,47.89
4848,93,4,2024-04-27T21:23:00.717Z,25.44
4849,15,8,2024-04-27T21:23:00.717Z,63.95
4850,85,7,2024-04-27T21:23:00.717Z,69.29
4851,30,9,2024-04-27T21:23:00.717Z,30.36
4852,32,6,2024-04-27T21:23:00.717Z,99.29
4853,15,8,2024-04-27T21:23:00.717Z,50.93
4854,8,7,2024-04-27T21:23:00.717Z,47.03
4855,19,3,2024-04-27T21:23:00.717Z,72.42
4856,17,7,2024-04-27T21:23:00.717Z,54.34
4857,24,6,2024-04-27T21:23:00.717Z,57.56
4858,9,3,2024-04-27T21:23:00.717Z,78.72
4859,29,6,2024-04-27T21:23:00.717Z,68.04
4860,8,7,2024-04-27T21:23:00.717Z,13.30
4861,25,4,2024-04-27T21:23:00.717Z,54.06
4862,89,7,2024-04-27T21:23:00.717Z,56.48
4863,95,4,2024-04-27T21:23:00.717Z,50.84
4864,95,10,2024-04-27T21:23:00.717Z,18.03
4865,91,6,2024-04-27T21:23:00.717Z,58.66
4866,4,7,2024-04-27T21:23:00.717Z,37.70
4867,13,1,2024-04-27T21:23:00.717Z,60.94
4868,89,1,2024-04-27T21:23:00.717Z,37.55
4869,83,6,2024-04-27T21:23:00.717Z,54.68
4870,32,5,2024-04-27T21:23:00.717Z,69.33
4871,1,3,2024-04-27T21:23:00.717Z,46.90
4872,54,3,2024-04-27T21:23:00.717Z,16.78
4873,96,3,2024-04-27T21:23:00.717Z,45.81
4874,45,4,2024-04-27T21:23:00.717Z,26.82
4875,46,10,2024-04-27T21:23:00.717Z,58.31
4876,41,4,2024-04-27T21:23:00.717Z,70.99
4877,55,10,2024-04-27T21:23:00.717Z,18.09
4878,4,6,2024-04-27T21:23:00.717Z,42.46
4879,5,5,2024-04-27T21:23:00.717Z,84.31
4880,82,3,2024-04-27T21:23:00.717Z,97.56
4881,49,5,2024-04-27T21:23:00.717Z,75.31
4882,34,3,2024-04-27T21:23:00.717Z,87.52
4883,67,1,2024-04-27T21:23:00.717Z,64.95
4884,75,9,2024-04-27T21:23:00.717Z,28.43
4885,76,8,2024-04-27T21:23:00.717Z,96.27
4886,55,1,2024-04-27T21:23:00.717Z,12.55
4887,59,3,2024-04-27T21:23:00.717Z,12.87
4888,42,4,2024-04-27T21:23:00.717Z,37.35
4889,76,6,2024-04-27T21:23:00.717Z,81.18
4890,85,7,2024-04-27T21:23:00.717Z,83.90
4891,9,6,2024-04-27T21:23:00.717Z,88.43
4892,78,4,2024-04-27T21:23:00.717Z,43.89
4893,5,2,2024-04-27T21:23:00.717Z,44.84
4894,34,1,2024-04-27T21:23:00.717Z,28.09
4895,78,4,2024-04-27T21:23:00.717Z,73.25
4896,68,9,2024-04-27T21:23:00.717Z,70.79
4897,93,6,2024-04-27T21:23:00.717Z,54.60
4898,59,3,2024-04-27T21:23:00.717Z,59.39
4899,54,2,2024-04-27T21:23:00.717Z,46.57
4900,48,6,2024-04-27T21:23:00.717Z,16.35
4901,70,10,2024-04-27T21:23:00.717Z,35.20
4902,55,7,2024-04-27T21:23:00.717Z,85.54
4903,28,2,2024-04-27T21:23:00.717Z,32.77
4904,6,8,2024-04-27T21:23:00.717Z,73.34
4905,86,10,2024-04-27T21:23:00.717Z,29.41
4906,79,1,2024-04-27T21:23:00.717Z,16.03
4907,95,10,2024-04-27T21:23:00.717Z,53.02
4908,16,10,2024-04-27T21:23:00.717Z,21.99
4909,9,9,2024-04-27T21:23:00.717Z,97.12
4910,24,10,2024-04-27T21:23:00.717Z,39.02
4911,10,9,2024-04-27T21:23:00.717Z,26.06
4912,83,1,2024-04-27T21:23:00.717Z,41.80
4913,4,8,2024-04-27T21:23:00.717Z,42.23
4914,33,6,2024-04-27T21:23:00.717Z,80.70
4915,14,8,2024-04-27T21:23:00.717Z,33.35
4916,98,3,2024-04-27T21:23:00.717Z,21.83
4917,9,4,2024-04-27T21:23:00.717Z,58.46
4918,96,10,2024-04-27T21:23:00.717Z,99.23
4919,4,1,2024-04-27T21:23:00.717Z,20.13
4920,57,1,2024-04-27T21:23:00.718Z,56.86
4921,54,5,2024-04-27T21:23:00.718Z,96.68
4922,24,1,2024-04-27T21:23:00.718Z,23.17
4923,14,6,2024-04-27T21:23:00.718Z,18.56
4924,57,10,2024-04-27T21:23:00.718Z,26.37
4925,37,1,2024-04-27T21:23:00.718Z,11.16
4926,60,10,2024-04-27T21:23:00.718Z,77.98
4927,32,8,2024-04-27T21:23:00.718Z,95.99
4928,39,3,2024-04-27T21:23:00.718Z,10.25
4929,53,7,2024-04-27T21:23:00.718Z,46.17
4930,24,4,2024-04-27T21:23:00.718Z,95.85
4931,38,5,2024-04-27T21:23:00.718Z,64.70
4932,14,8,2024-04-27T21:23:00.718Z,36.14
4933,31,7,2024-04-27T21:23:00.718Z,42.04
4934,35,2,2024-04-27T21:23:00.718Z,70.65
4935,85,8,2024-04-27T21:23:00.718Z,74.97
4936,67,9,2024-04-27T21:23:00.718Z,81.15
4937,38,8,2024-04-27T21:23:00.718Z,37.04
4938,92,3,2024-04-27T21:23:00.718Z,59.25
4939,70,1,2024-04-27T21:23:00.718Z,64.64
4940,71,1,2024-04-27T21:23:00.718Z,76.90
4941,85,9,2024-04-27T21:23:00.718Z,79.97
4942,65,2,2024-04-27T21:23:00.718Z,47.29
4943,17,5,2024-04-27T21:23:00.718Z,35.07
4944,74,9,2024-04-27T21:23:00.718Z,77.56
4945,97,4,2024-04-27T21:23:00.718Z,64.51
4946,8,6,2024-04-27T21:23:00.718Z,41.92
4947,90,2,2024-04-27T21:23:00.718Z,90.14
4948,88,2,2024-04-27T21:23:00.718Z,84.35
4949,64,1,2024-04-27T21:23:00.718Z,28.42
4950,75,3,2024-04-27T21:23:00.718Z,60.53
4951,44,1,2024-04-27T21:23:00.718Z,22.53
4952,32,2,2024-04-27T21:23:00.718Z,29.25
4953,80,7,2024-04-27T21:23:00.718Z,41.00
4954,29,2,2024-04-27T21:23:00.718Z,29.55
4955,75,9,2024-04-27T21:23:00.718Z,55.73
4956,56,6,2024-04-27T21:23:00.718Z,76.72
4957,84,4,2024-04-27T21:23:00.718Z,84.30
4958,74,1,2024-04-27T21:23:00.718Z,40.26
4959,62,2,2024-04-27T21:23:00.718Z,71.46
4960,64,10,2024-04-27T21:23:00.718Z,71.65
4961,44,6,2024-04-27T21:23:00.718Z,58.90
4962,42,3,2024-04-27T21:23:00.718Z,20.85
4963,23,1,2024-04-27T21:23:00.718Z,13.91
4964,79,5,2024-04-27T21:23:00.718Z,75.62
4965,20,6,2024-04-27T21:23:00.718Z,49.27
4966,100,3,2024-04-27T21:23:00.718Z,74.19
4967,61,5,2024-04-27T21:23:00.718Z,75.65
4968,50,8,2024-04-27T21:23:00.718Z,16.69
4969,96,2,2024-04-27T21:23:00.718Z,26.39
4970,59,1,2024-04-27T21:23:00.718Z,57.01
4971,3,9,2024-04-27T21:23:00.718Z,52.76
4972,63,2,2024-04-27T21:23:00.718Z,20.79
4973,25,9,2024-04-27T21:23:00.718Z,89.30
4974,1,2,2024-04-27T21:23:00.718Z,25.30
4975,72,1,2024-04-27T21:23:00.718Z,32.82
4976,51,3,2024-04-27T21:23:00.718Z,80.96
4977,70,10,2024-04-27T21:23:00.718Z,68.72
4978,17,7,2024-04-27T21:23:00.718Z,18.30
4979,95,8,2024-04-27T21:23:00.718Z,13.26
4980,85,4,2024-04-27T21:23:00.718Z,37.23
4981,43,4,2024-04-27T21:23:00.718Z,74.46
4982,67,9,2024-04-27T21:23:00.718Z,82.94
4983,81,6,2024-04-27T21:23:00.718Z,99.27
4984,88,3,2024-04-27T21:23:00.718Z,59.53
4985,3,5,2024-04-27T21:23:00.718Z,57.73
4986,74,3,2024-04-27T21:23:00.718Z,23.71
4987,19,2,2024-04-27T21:23:00.718Z,13.79
4988,85,10,2024-04-27T21:23:00.718Z,93.87
4989,16,9,2024-04-27T21:23:00.718Z,36.32
4990,16,9,2024-04-27T21:23:00.718Z,78.54
4991,65,7,2024-04-27T21:23:00.718Z,45.71
4992,12,10,2024-04-27T21:23:00.718Z,58.56
4993,82,8,2024-04-27T21:23:00.718Z,75.98
4994,65,10,2024-04-27T21:23:00.718Z,60.11
4995,45,8,2024-04-27T21:23:00.718Z,70.20
4996,62,6,2024-04-27T21:23:00.718Z,84.83
4997,65,8,2024-04-27T21:23:00.718Z,90.73
4998,9,4,2024-04-27T21:23:00.718Z,24.54
4999,23,6,2024-04-27T21:23:00.718Z,71.78
5000,24,1,2024-04-27T21:23:00.718Z,92.92
5001,35,8,2024-04-27T21:23:00.718Z,30.12
5002,19,1,2024-04-27T21:23:00.718Z,86.12
5003,28,2,2024-04-27T21:23:00.718Z,63.08
5004,96,9,2024-04-27T21:23:00.718Z,89.17
5005,52,2,2024-04-27T21:23:00.718Z,16.75
5006,69,1,2024-04-27T21:23:00.718Z,69.20
5007,40,6,2024-04-27T21:23:00.718Z,39.86
5008,28,7,2024-04-27T21:23:00.719Z,97.58
5009,100,3,2024-04-27T21:23:00.719Z,81.59
5010,16,5,2024-04-27T21:23:00.719Z,80.36
5011,69,4,2024-04-27T21:23:00.719Z,11.61
5012,54,4,2024-04-27T21:23:00.719Z,96.26
5013,85,6,2024-04-27T21:23:00.719Z,36.82
5014,94,8,2024-04-27T21:23:00.719Z,51.91
5015,11,9,2024-04-27T21:23:00.719Z,76.91
5016,9,5,2024-04-27T21:23:00.719Z,43.39
5017,76,4,2024-04-27T21:23:00.719Z,84.65
5018,14,5,2024-04-27T21:23:00.719Z,85.88
5019,20,2,2024-04-27T21:23:00.719Z,25.71
5020,80,4,2024-04-27T21:23:00.719Z,90.72
5021,80,2,2024-04-27T21:23:00.719Z,80.91
5022,94,3,2024-04-27T21:23:00.719Z,86.77
5023,93,2,2024-04-27T21:23:00.719Z,86.65
5024,64,8,2024-04-27T21:23:00.719Z,64.09
5025,6,7,2024-04-27T21:23:00.719Z,80.74
5026,99,4,2024-04-27T21:23:00.719Z,90.54
5027,21,8,2024-04-27T21:23:00.719Z,96.07
5028,41,5,2024-04-27T21:23:00.719Z,39.05
5029,97,6,2024-04-27T21:23:00.719Z,51.53
5030,44,7,2024-04-27T21:23:00.719Z,13.82
5031,85,3,2024-04-27T21:23:00.719Z,92.87
5032,35,3,2024-04-27T21:23:00.719Z,34.59
5033,29,2,2024-04-27T21:23:00.719Z,81.62
5034,27,2,2024-04-27T21:23:00.719Z,40.75
5035,70,5,2024-04-27T21:23:00.719Z,64.46
5036,22,10,2024-04-27T21:23:00.719Z,95.32
5037,89,7,2024-04-27T21:23:00.719Z,61.43
5038,60,4,2024-04-27T21:23:00.719Z,35.36
5039,93,2,2024-04-27T21:23:00.719Z,99.97
5040,75,6,2024-04-27T21:23:00.719Z,56.80
5041,19,10,2024-04-27T21:23:00.719Z,24.30
5042,57,10,2024-04-27T21:23:00.719Z,61.03
5043,77,6,2024-04-27T21:23:00.719Z,97.52
5044,23,9,2024-04-27T21:23:00.719Z,16.34
5045,92,2,2024-04-27T21:23:00.719Z,19.69
5046,48,3,2024-04-27T21:23:00.719Z,43.94
5047,21,8,2024-04-27T21:23:00.719Z,10.05
5048,30,4,2024-04-27T21:23:00.719Z,17.11
5049,87,7,2024-04-27T21:23:00.719Z,60.33
5050,15,1,2024-04-27T21:23:00.719Z,54.08
5051,37,6,2024-04-27T21:23:00.719Z,91.10
5052,38,3,2024-04-27T21:23:00.719Z,63.00
5053,9,8,2024-04-27T21:23:00.719Z,15.33
5054,42,10,2024-04-27T21:23:00.719Z,16.04
5055,43,6,2024-04-27T21:23:00.719Z,61.91
5056,69,9,2024-04-27T21:23:00.719Z,28.09
5057,14,8,2024-04-27T21:23:00.719Z,90.62
5058,98,2,2024-04-27T21:23:00.719Z,34.02
5059,85,9,2024-04-27T21:23:00.719Z,36.99
5060,62,10,2024-04-27T21:23:00.719Z,30.75
5061,78,7,2024-04-27T21:23:00.719Z,56.51
5062,77,6,2024-04-27T21:23:00.719Z,97.16
5063,100,9,2024-04-27T21:23:00.719Z,31.76
5064,65,2,2024-04-27T21:23:00.719Z,96.49
5065,4,9,2024-04-27T21:23:00.719Z,95.37
5066,63,3,2024-04-27T21:23:00.719Z,63.59
5067,13,3,2024-04-27T21:23:00.719Z,69.12
5068,85,5,2024-04-27T21:23:00.719Z,31.55
5069,40,2,2024-04-27T21:23:00.719Z,61.65
5070,7,4,2024-04-27T21:23:00.719Z,51.54
5071,79,2,2024-04-27T21:23:00.719Z,36.93
5072,79,6,2024-04-27T21:23:00.719Z,32.40
5073,95,10,2024-04-27T21:23:00.719Z,22.13
5074,64,3,2024-04-27T21:23:00.719Z,31.85
5075,49,4,2024-04-27T21:23:00.719Z,40.72
5076,87,1,2024-04-27T21:23:00.719Z,37.29
5077,37,8,2024-04-27T21:23:00.719Z,71.48
5078,69,4,2024-04-27T21:23:00.719Z,93.80
5079,99,6,2024-04-27T21:23:00.719Z,74.73
5080,94,10,2024-04-27T21:23:00.719Z,25.83
5081,33,10,2024-04-27T21:23:00.719Z,14.41
5082,15,7,2024-04-27T21:23:00.719Z,16.07
5083,75,5,2024-04-27T21:23:00.719Z,21.94
5084,63,9,2024-04-27T21:23:00.719Z,71.37
5085,76,1,2024-04-27T21:23:00.719Z,47.33
5086,98,8,2024-04-27T21:23:00.719Z,67.50
5087,97,10,2024-04-27T21:23:00.719Z,45.49
5088,62,8,2024-04-27T21:23:00.719Z,52.44
5089,88,6,2024-04-27T21:23:00.719Z,21.01
5090,86,5,2024-04-27T21:23:00.719Z,65.58
5091,32,3,2024-04-27T21:23:00.720Z,35.72
5092,5,7,2024-04-27T21:23:00.720Z,62.71
5093,33,10,2024-04-27T21:23:00.720Z,17.25
5094,25,1,2024-04-27T21:23:00.720Z,25.98
5095,36,5,2024-04-27T21:23:00.720Z,82.55
5096,38,4,2024-04-27T21:23:00.720Z,62.38
5097,52,4,2024-04-27T21:23:00.720Z,86.37
5098,93,9,2024-04-27T21:23:00.720Z,46.97
5099,32,9,2024-04-27T21:23:00.720Z,97.43
5100,21,7,2024-04-27T21:23:00.720Z,62.18
5101,22,2,2024-04-27T21:23:00.720Z,91.08
5102,2,3,2024-04-27T21:23:00.720Z,80.43
5103,94,1,2024-04-27T21:23:00.720Z,76.42
5104,71,1,2024-04-27T21:23:00.720Z,42.62
5105,96,1,2024-04-27T21:23:00.720Z,87.06
5106,31,5,2024-04-27T21:23:00.720Z,60.71
5107,95,2,2024-04-27T21:23:00.720Z,71.88
5108,10,8,2024-04-27T21:23:00.720Z,86.82
5109,7,1,2024-04-27T21:23:00.720Z,47.97
5110,66,6,2024-04-27T21:23:00.720Z,49.47
5111,54,1,2024-04-27T21:23:00.720Z,27.70
5112,63,3,2024-04-27T21:23:00.720Z,42.57
5113,70,8,2024-04-27T21:23:00.720Z,70.06
5114,79,6,2024-04-27T21:23:00.720Z,57.97
5115,7,1,2024-04-27T21:23:00.720Z,32.82
5116,99,2,2024-04-27T21:23:00.720Z,36.60
5117,9,7,2024-04-27T21:23:00.720Z,26.79
5118,81,3,2024-04-27T21:23:00.720Z,94.11
5119,69,9,2024-04-27T21:23:00.720Z,50.92
5120,70,6,2024-04-27T21:23:00.720Z,72.71
5121,71,7,2024-04-27T21:23:00.720Z,93.91
5122,21,7,2024-04-27T21:23:00.720Z,88.15
5123,83,1,2024-04-27T21:23:00.720Z,83.63
5124,46,7,2024-04-27T21:23:00.720Z,23.88
5125,84,2,2024-04-27T21:23:00.720Z,65.43
5126,31,7,2024-04-27T21:23:00.720Z,60.08
5127,45,1,2024-04-27T21:23:00.720Z,15.49
5128,56,3,2024-04-27T21:23:00.720Z,89.89
5129,11,1,2024-04-27T21:23:00.720Z,42.95
5130,22,6,2024-04-27T21:23:00.720Z,71.65
5131,17,10,2024-04-27T21:23:00.720Z,64.81
5132,57,6,2024-04-27T21:23:00.720Z,28.48
5133,11,1,2024-04-27T21:23:00.720Z,42.76
5134,7,4,2024-04-27T21:23:00.720Z,81.42
5135,64,3,2024-04-27T21:23:00.720Z,90.68
5136,21,1,2024-04-27T21:23:00.720Z,51.59
5137,61,10,2024-04-27T21:23:00.720Z,36.18
5138,64,5,2024-04-27T21:23:00.720Z,98.64
5139,85,7,2024-04-27T21:23:00.720Z,38.70
5140,74,7,2024-04-27T21:23:00.720Z,34.67
5141,47,6,2024-04-27T21:23:00.720Z,82.14
5142,72,4,2024-04-27T21:23:00.720Z,37.45
5143,6,3,2024-04-27T21:23:00.720Z,97.78
5144,98,8,2024-04-27T21:23:00.720Z,83.88
5145,57,5,2024-04-27T21:23:00.720Z,95.30
5146,42,4,2024-04-27T21:23:00.720Z,55.56
5147,29,3,2024-04-27T21:23:00.720Z,32.38
5148,83,4,2024-04-27T21:23:00.720Z,34.45
5149,90,9,2024-04-27T21:23:00.720Z,53.73
5150,95,3,2024-04-27T21:23:00.720Z,94.66
5151,20,7,2024-04-27T21:23:00.720Z,39.25
5152,22,8,2024-04-27T21:23:00.720Z,93.60
5153,10,8,2024-04-27T21:23:00.720Z,41.46
5154,73,5,2024-04-27T21:23:00.720Z,16.06
5155,20,3,2024-04-27T21:23:00.720Z,57.76
5156,68,5,2024-04-27T21:23:00.720Z,29.67
5157,10,2,2024-04-27T21:23:00.720Z,12.36
5158,15,6,2024-04-27T21:23:00.720Z,88.89
5159,40,4,2024-04-27T21:23:00.720Z,36.55
5160,65,4,2024-04-27T21:23:00.720Z,72.54
5161,4,7,2024-04-27T21:23:00.720Z,15.45
5162,5,1,2024-04-27T21:23:00.720Z,48.25
5163,39,8,2024-04-27T21:23:00.720Z,38.49
5164,1,2,2024-04-27T21:23:00.720Z,79.33
5165,22,1,2024-04-27T21:23:00.720Z,10.54
5166,38,5,2024-04-27T21:23:00.720Z,61.16
5167,75,5,2024-04-27T21:23:00.720Z,45.65
5168,85,1,2024-04-27T21:23:00.720Z,19.60
5169,88,10,2024-04-27T21:23:00.720Z,79.66
5170,85,5,2024-04-27T21:23:00.720Z,84.84
5171,29,6,2024-04-27T21:23:00.720Z,63.80
5172,34,5,2024-04-27T21:23:00.721Z,51.19
5173,95,10,2024-04-27T21:23:00.721Z,79.53
5174,47,10,2024-04-27T21:23:00.721Z,18.68
5175,24,7,2024-04-27T21:23:00.721Z,55.91
5176,66,6,2024-04-27T21:23:00.721Z,43.60
5177,88,4,2024-04-27T21:23:00.721Z,24.60
5178,75,1,2024-04-27T21:23:00.721Z,67.64
5179,21,6,2024-04-27T21:23:00.721Z,89.70
5180,32,5,2024-04-27T21:23:00.721Z,85.94
5181,17,5,2024-04-27T21:23:00.721Z,54.12
5182,21,3,2024-04-27T21:23:00.721Z,80.58
5183,66,10,2024-04-27T21:23:00.721Z,79.39
5184,15,5,2024-04-27T21:23:00.721Z,82.77
5185,7,1,2024-04-27T21:23:00.721Z,17.39
5186,98,2,2024-04-27T21:23:00.721Z,62.80
5187,13,6,2024-04-27T21:23:00.721Z,88.48
5188,57,3,2024-04-27T21:23:00.721Z,25.94
5189,81,6,2024-04-27T21:23:00.721Z,19.00
5190,62,9,2024-04-27T21:23:00.721Z,58.72
5191,75,1,2024-04-27T21:23:00.721Z,65.87
5192,81,1,2024-04-27T21:23:00.721Z,42.35
5193,80,4,2024-04-27T21:23:00.721Z,73.80
5194,87,6,2024-04-27T21:23:00.721Z,99.41
5195,88,5,2024-04-27T21:23:00.721Z,60.72
5196,28,9,2024-04-27T21:23:00.721Z,34.59
5197,25,8,2024-04-27T21:23:00.721Z,21.54
5198,56,5,2024-04-27T21:23:00.721Z,80.20
5199,30,8,2024-04-27T21:23:00.721Z,63.02
5200,63,4,2024-04-27T21:23:00.721Z,67.16
5201,39,6,2024-04-27T21:23:00.721Z,69.16
5202,67,9,2024-04-27T21:23:00.721Z,24.63
5203,88,2,2024-04-27T21:23:00.721Z,30.32
5204,31,6,2024-04-27T21:23:00.721Z,92.25
5205,79,1,2024-04-27T21:23:00.721Z,93.93
5206,4,4,2024-04-27T21:23:00.721Z,69.32
5207,6,10,2024-04-27T21:23:00.721Z,25.22
5208,1,4,2024-04-27T21:23:00.721Z,61.59
5209,56,10,2024-04-27T21:23:00.721Z,65.32
5210,5,8,2024-04-27T21:23:00.721Z,70.84
5211,25,9,2024-04-27T21:23:00.721Z,10.58
5212,52,4,2024-04-27T21:23:00.721Z,78.48
5213,94,6,2024-04-27T21:23:00.721Z,70.72
5214,12,7,2024-04-27T21:23:00.721Z,92.94
5215,14,8,2024-04-27T21:23:00.721Z,85.54
5216,9,3,2024-04-27T21:23:00.721Z,55.26
5217,74,4,2024-04-27T21:23:00.721Z,38.40
5218,78,4,2024-04-27T21:23:00.721Z,78.87
5219,54,7,2024-04-27T21:23:00.721Z,57.61
5220,87,4,2024-04-27T21:23:00.721Z,98.88
5221,32,8,2024-04-27T21:23:00.721Z,54.14
5222,37,4,2024-04-27T21:23:00.721Z,55.58
5223,76,5,2024-04-27T21:23:00.721Z,39.36
5224,61,7,2024-04-27T21:23:00.721Z,94.80
5225,42,1,2024-04-27T21:23:00.721Z,42.92
5226,52,8,2024-04-27T21:23:00.721Z,66.03
5227,82,4,2024-04-27T21:23:00.721Z,41.92
5228,11,2,2024-04-27T21:23:00.721Z,75.41
5229,42,9,2024-04-27T21:23:00.721Z,22.57
5230,67,9,2024-04-27T21:23:00.721Z,68.45
5231,38,3,2024-04-27T21:23:00.721Z,97.35
5232,44,10,2024-04-27T21:23:00.721Z,43.65
5233,24,3,2024-04-27T21:23:00.721Z,74.08
5234,2,5,2024-04-27T21:23:00.721Z,98.68
5235,59,3,2024-04-27T21:23:00.721Z,83.94
5236,27,6,2024-04-27T21:23:00.721Z,79.41
5237,9,4,2024-04-27T21:23:00.721Z,96.59
5238,9,9,2024-04-27T21:23:00.721Z,51.21
5239,8,4,2024-04-27T21:23:00.721Z,60.68
5240,53,2,2024-04-27T21:23:00.721Z,48.08
5241,14,4,2024-04-27T21:23:00.721Z,88.97
5242,85,6,2024-04-27T21:23:00.721Z,63.98
5243,41,9,2024-04-27T21:23:00.721Z,69.55
5244,71,10,2024-04-27T21:23:00.721Z,49.89
5245,87,10,2024-04-27T21:23:00.721Z,39.26
5246,91,10,2024-04-27T21:23:00.721Z,48.02
5247,30,9,2024-04-27T21:23:00.721Z,47.53
5248,1,2,2024-04-27T21:23:00.721Z,40.06
5249,65,7,2024-04-27T21:23:00.721Z,25.99
5250,7,8,2024-04-27T21:23:00.721Z,14.84
5251,88,10,2024-04-27T21:23:00.721Z,88.84
5252,45,5,2024-04-27T21:23:00.721Z,19.32
5253,46,3,2024-04-27T21:23:00.721Z,55.94
5254,31,10,2024-04-27T21:23:00.721Z,60.90
5255,49,9,2024-04-27T21:23:00.721Z,94.61
5256,85,8,2024-04-27T21:23:00.721Z,79.57
5257,38,9,2024-04-27T21:23:00.721Z,40.51
5258,9,10,2024-04-27T21:23:00.721Z,16.91
5259,88,10,2024-04-27T21:23:00.722Z,39.63
5260,17,8,2024-04-27T21:23:00.722Z,50.79
5261,78,7,2024-04-27T21:23:00.722Z,49.00
5262,77,2,2024-04-27T21:23:00.722Z,82.15
5263,93,7,2024-04-27T21:23:00.722Z,24.72
5264,60,4,2024-04-27T21:23:00.722Z,71.24
5265,17,8,2024-04-27T21:23:00.722Z,22.36
